Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),AoA (),Multiplier ()
2.4686,17.474,3.2428,-14.49,11.714,16.54,3.89E-07,-7.9761,7.9761,-1.5708,11.256,7.9763,0.49934,-1.4067,9.7921,0.66543,0,-1.9799,-1.9799,1054.2,64.524,0.081978,2.46E-04,44.245,54.743,-1.3776,0.028818,629031,9.6489,0.092157,0.39426,0.34358,0.22567,0.048485,0.12011,7.3652,-4.6155,-1.86E-05,0,0,0,0,-5.5309,7.62,45.604,-0.32844,-1.5708,2,14.886,0.58199,0.81319,-9.05E-08,-1.37E-08,73.966,0.87144
2.4696,17.477,3.2283,-14.508,11.717,16.551,3.89E-07,-7.9874,7.9874,-1.5708,11.264,7.9657,0.49934,-1.4067,9.7921,0.66575,0,-1.981,-1.981,1054.2,64.518,0.081979,2.46E-04,44.247,54.743,-1.3773,0.028826,629207,9.6482,0.092145,0.39425,0.34334,0.22566,0.048485,0.12011,7.3707,-4.6179,1.70E-04,0,0,0,0,-5.5343,7.62,45.604,-0.33042,-1.5708,2,14.886,0.58119,0.81377,-9.05E-08,-1.37E-08,74.045,0.87087
2.4706,17.48,3.2138,-14.526,11.721,16.562,3.88E-07,-7.9986,7.9986,-1.5708,11.272,7.955,0.49934,-1.4067,9.7921,0.66607,0,-1.9822,-1.9822,1054.2,64.513,0.08198,2.46E-04,44.25,54.743,-1.377,0.028834,629383,9.6476,0.092134,0.39424,0.3431,0.22564,0.048485,0.12011,7.3761,-4.6195,1.59E-04,0,0,0,0,-5.5376,7.62,45.604,-0.3324,-1.5708,2,14.886,0.58038,0.81434,-9.06E-08,-1.37E-08,74.124,0.8703
2.4716,17.484,3.1993,-14.544,11.725,16.572,3.88E-07,-8.0099,8.0099,-1.5708,11.28,7.9443,0.49934,-1.4067,9.7921,0.66639,0,-1.9833,-1.9833,1054.2,64.508,0.081981,2.46E-04,44.252,54.743,-1.3767,0.028842,629560,9.6469,0.092122,0.39422,0.34287,0.22563,0.048485,0.12011,7.3816,-4.6218,-9.63E-05,0,0,0,0,-5.5409,7.62,45.604,-0.33439,-1.5708,2,14.886,0.57957,0.81492,-9.06E-08,-1.36E-08,74.203,0.86973
2.4726,17.487,3.1847,-14.562,11.728,16.583,3.87E-07,-8.0212,8.0212,-1.5708,11.288,7.9335,0.49934,-1.4067,9.7921,0.66671,0,-1.9845,-1.9845,1054.2,64.503,0.081982,2.46E-04,44.254,54.743,-1.3764,0.028851,629738,9.6463,0.092111,0.39421,0.34263,0.22562,0.048485,0.12011,7.3871,-4.6233,-9.85E-07,0,0,0,0,-5.5443,7.62,45.604,-0.33637,-1.5708,2,14.886,0.57877,0.81549,-9.06E-08,-1.36E-08,74.282,0.86916
2.4736,17.49,3.1702,-14.58,11.732,16.593,3.87E-07,-8.0325,8.0325,-1.5708,11.296,7.9227,0.49934,-1.4067,9.7921,0.66703,0,-1.9856,-1.9856,1054.2,64.498,0.081983,2.46E-04,44.257,54.743,-1.3761,0.028859,629917,9.6457,0.092099,0.3942,0.34239,0.2256,0.048485,0.12011,7.3926,-4.6256,4.93E-04,0,0,0,0,-5.5476,7.62,45.604,-0.33835,-1.5708,2,14.886,0.57796,0.81607,-9.07E-08,-1.35E-08,74.361,0.86859
2.4746,17.493,3.1556,-14.598,11.736,16.604,3.86E-07,-8.0438,8.0438,-1.5708,11.303,7.9118,0.49934,-1.4067,9.7921,0.66735,0,-1.9868,-1.9868,1054.2,64.493,0.081984,2.46E-04,44.259,54.743,-1.3758,0.028867,630096,9.645,0.092088,0.39418,0.34216,0.22559,0.048485,0.12011,7.3981,-4.628,1.61E-04,0,0,0,0,-5.5509,7.62,45.604,-0.34034,-1.5708,2,14.886,0.57714,0.81664,-9.07E-08,-1.35E-08,74.44,0.86802
2.4756,17.496,3.141,-14.615,11.739,16.614,3.85E-07,-8.0551,8.0551,-1.5708,11.311,7.9008,0.49934,-1.4067,9.7921,0.66767,0,-1.988,-1.988,1054.2,64.487,0.081985,2.46E-04,44.261,54.743,-1.3755,0.028875,630276,9.6444,0.092076,0.39417,0.34192,0.22558,0.048485,0.12011,7.4036,-4.6298,4.19E-04,0,0,0,0,-5.5542,7.62,45.604,-0.34233,-1.5708,2,14.886,0.57633,0.81721,-9.08E-08,-1.35E-08,74.519,0.86744
2.4766,17.499,3.1263,-14.633,11.743,16.625,3.85E-07,-8.0664,8.0664,-1.5708,11.319,7.8899,0.49934,-1.4067,9.7921,0.66799,0,-1.9891,-1.9891,1054.2,64.482,0.081986,2.46E-04,44.264,54.743,-1.3752,0.028884,630457,9.6437,0.092064,0.39416,0.34168,0.22556,0.048485,0.12011,7.4092,-4.6319,3.25E-04,0,0,0,0,-5.5575,7.62,45.604,-0.34432,-1.5708,2,14.886,0.57552,0.81779,-9.09E-08,-1.35E-08,74.598,0.86686
2.4776,17.502,3.1117,-14.651,11.747,16.635,3.84E-07,-8.0777,8.0777,-1.5708,11.327,7.8788,0.49934,-1.4067,9.7921,0.66831,0,-1.9903,-1.9903,1054.2,64.477,0.081987,2.46E-04,44.266,54.743,-1.3749,0.028892,630638,9.6431,0.092053,0.39414,0.34144,0.22555,0.048485,0.12011,7.4147,-4.6342,3.52E-04,0,0,0,0,-5.5607,7.62,45.604,-0.34631,-1.5708,2,14.886,0.57471,0.81836,-9.10E-08,-1.35E-08,74.677,0.86629
2.4786,17.506,3.097,-14.669,11.75,16.646,3.84E-07,-8.0891,8.0891,-1.5708,11.335,7.8678,0.49934,-1.4067,9.7921,0.66864,0,-1.9914,-1.9914,1054.1,64.472,0.081988,2.46E-04,44.268,54.743,-1.3746,0.0289,630821,9.6424,0.092041,0.39413,0.3412,0.22554,0.048485,0.12011,7.4203,-4.6362,-1.21E-04,0,0,0,0,-5.564,7.62,45.604,-0.3483,-1.5708,2,14.886,0.57389,0.81893,-9.10E-08,-1.34E-08,74.756,0.86571
2.4796,17.509,3.0824,-14.687,11.754,16.656,3.83E-07,-8.1004,8.1004,-1.5708,11.343,7.8566,0.49934,-1.4067,9.7921,0.66896,0,-1.9926,-1.9926,1054.1,64.467,0.081989,2.46E-04,44.271,54.743,-1.3743,0.028909,631003,9.6418,0.09203,0.39412,0.34096,0.22552,0.048485,0.12011,7.4259,-4.6387,-4.02E-04,0,0,0,0,-5.5673,7.62,45.604,-0.35029,-1.5708,2,14.886,0.57308,0.8195,-9.11E-08,-1.34E-08,74.835,0.86512
2.4806,17.512,3.0677,-14.705,11.758,16.667,3.83E-07,-8.1117,8.1117,-1.5708,11.351,7.8455,0.49934,-1.4067,9.7921,0.66929,0,-1.9938,-1.9938,1054.1,64.462,0.081991,2.46E-04,44.273,54.743,-1.374,0.028917,631187,9.6411,0.092018,0.3941,0.34072,0.22551,0.048485,0.12011,7.4315,-4.6407,2.58E-04,0,0,0,0,-5.5705,7.62,45.604,-0.35228,-1.5708,2,14.886,0.57226,0.82007,-9.12E-08,-1.34E-08,74.914,0.86454
2.4816,17.515,3.0529,-14.723,11.762,16.677,3.82E-07,-8.1231,8.1231,-1.5708,11.359,7.8342,0.49934,-1.4067,9.7921,0.66961,0,-1.9949,-1.9949,1054.1,64.456,0.081992,2.46E-04,44.275,54.743,-1.3737,0.028925,631371,9.6405,0.092007,0.39409,0.34048,0.2255,0.048485,0.12011,7.4371,-4.6423,4.65E-04,0,0,0,0,-5.5738,7.62,45.604,-0.35428,-1.5708,2,14.886,0.57144,0.82064,-9.12E-08,-1.34E-08,74.994,0.86396
2.4826,17.518,3.0382,-14.74,11.765,16.688,3.81E-07,-8.1345,8.1345,-1.5708,11.366,7.823,0.49934,-1.4067,9.7921,0.66994,0,-1.9961,-1.9961,1054.1,64.451,0.081993,2.46E-04,44.278,54.743,-1.3734,0.028934,631557,9.6399,0.091995,0.39407,0.34023,0.22548,0.048485,0.12011,7.4427,-4.6452,4.53E-04,0,0,0,0,-5.577,7.62,45.604,-0.35627,-1.5708,2,14.886,0.57062,0.82121,-9.13E-08,-1.33E-08,75.073,0.86337
2.4836,17.521,3.0235,-14.758,11.769,16.698,3.81E-07,-8.1458,8.1458,-1.5708,11.374,7.8117,0.49934,-1.4067,9.7921,0.67026,0,-1.9973,-1.9973,1054.1,64.446,0.081994,2.46E-04,44.28,54.743,-1.3731,0.028943,631742,9.6392,0.091983,0.39406,0.33999,0.22547,0.048485,0.12011,7.4484,-4.6472,3.52E-05,0,0,0,0,-5.5803,7.62,45.604,-0.35827,-1.5708,2,14.886,0.5698,0.82178,-9.13E-08,-1.33E-08,75.152,0.86278
2.4846,17.524,3.0087,-14.776,11.773,16.709,3.80E-07,-8.1572,8.1572,-1.5708,11.382,7.8003,0.49934,-1.4067,9.7921,0.67059,0,-1.9984,-1.9984,1054.1,64.441,0.081996,2.46E-04,44.283,54.743,-1.3728,0.028951,631929,9.6386,0.091972,0.39405,0.33975,0.22545,0.048485,0.12011,7.454,-4.6491,1.72E-04,0,0,0,0,-5.5835,7.62,45.604,-0.36027,-1.5708,2,14.886,0.56898,0.82235,-9.14E-08,-1.33E-08,75.231,0.8622
2.4856,17.527,2.9939,-14.794,11.777,16.719,3.80E-07,-8.1686,8.1686,-1.5708,11.39,7.7889,0.49934,-1.4067,9.7921,0.67092,0,-1.9996,-1.9996,1054.1,64.436,0.081997,2.46E-04,44.285,54.743,-1.3725,0.02896,632116,9.6379,0.09196,0.39403,0.3395,0.22544,0.048485,0.12011,7.4597,-4.6514,-1.59E-04,0,0,0,0,-5.5868,7.62,45.604,-0.36227,-1.5708,2,14.886,0.56816,0.82292,-9.15E-08,-1.33E-08,75.311,0.86161
2.4866,17.53,2.9791,-14.812,11.78,16.729,3.79E-07,-8.18,8.18,-1.5708,11.398,7.7774,0.49934,-1.4067,9.7921,0.67125,0,-2.0008,-2.0008,1054.1,64.431,0.081999,2.46E-04,44.287,54.743,-1.3722,0.028968,632304,9.6373,0.091948,0.39402,0.33926,0.22543,0.048485,0.12011,7.4654,-4.6541,1.63E-04,0,0,0,0,-5.59,7.62,45.604,-0.36427,-1.5708,2,14.886,0.56733,0.82349,-9.16E-08,-1.33E-08,75.39,0.86101
2.4876,17.533,2.9643,-14.83,11.784,16.74,3.79E-07,-8.1914,8.1914,-1.5708,11.405,7.7659,0.49934,-1.4067,9.7921,0.67158,0,-2.0019,-2.0019,1054.1,64.425,0.082,2.46E-04,44.29,54.744,-1.3719,0.028977,632493,9.6366,0.091936,0.39401,0.33901,0.22541,0.048485,0.12011,7.4711,-4.6566,-3.83E-05,0,0,0,0,-5.5932,7.62,45.604,-0.36627,-1.5708,2,14.886,0.56651,0.82405,-9.16E-08,-1.33E-08,75.469,0.86042
2.4886,17.536,2.9494,-14.847,11.788,16.75,3.78E-07,-8.2028,8.2028,-1.5708,11.413,7.7543,0.49934,-1.4067,9.7921,0.67191,0,-2.0031,-2.0031,1054.1,64.42,0.082002,2.46E-04,44.292,54.744,-1.3716,0.028986,632682,9.636,0.091925,0.39399,0.33876,0.2254,0.048485,0.12011,7.4768,-4.6583,2.05E-04,0,0,0,0,-5.5964,7.62,45.604,-0.36827,-1.5708,2,14.886,0.56568,0.82462,-9.17E-08,-1.33E-08,75.549,0.85983
2.4896,17.539,2.9346,-14.865,11.792,16.761,3.77E-07,-8.2142,8.2142,-1.5708,11.421,7.7427,0.49934,-1.4067,9.7921,0.67225,0,-2.0043,-2.0043,1054.1,64.415,0.082003,2.46E-04,44.294,54.744,-1.3713,0.028994,632872,9.6354,0.091913,0.39398,0.33852,0.22538,0.048485,0.12011,7.4825,-4.6607,2.43E-05,0,0,0,0,-5.5996,7.62,45.604,-0.37027,-1.5708,2,14.886,0.56486,0.82519,-9.18E-08,-1.34E-08,75.628,0.85923
2.4906,17.542,2.9197,-14.883,11.796,16.771,3.77E-07,-8.2256,8.2256,-1.5708,11.429,7.731,0.49934,-1.4067,9.7921,0.67258,0,-2.0055,-2.0055,1054.1,64.41,0.082005,2.46E-04,44.297,54.744,-1.371,0.029003,633063,9.6347,0.091901,0.39396,0.33827,0.22537,0.048485,0.12011,7.4882,-4.6635,2.43E-04,0,0,0,0,-5.6028,7.62,45.604,-0.37228,-1.5708,2,14.886,0.56403,0.82575,-9.19E-08,-1.34E-08,75.707,0.85863
2.4916,17.545,2.9048,-14.901,11.799,16.781,3.76E-07,-8.2371,8.2371,-1.5708,11.436,7.7193,0.49934,-1.4067,9.7921,0.67291,0,-2.0067,-2.0067,1054.1,64.405,0.082007,2.46E-04,44.299,54.744,-1.3707,0.029012,633255,9.6341,0.091889,0.39395,0.33802,0.22536,0.048485,0.12011,7.494,-4.6656,-3.85E-04,0,0,0,0,-5.606,7.62,45.604,-0.37428,-1.5708,2,14.886,0.5632,0.82632,-9.20E-08,-1.34E-08,75.787,0.85803
2.4926,17.547,2.8899,-14.918,11.803,16.792,3.76E-07,-8.2485,8.2485,-1.5708,11.444,7.7075,0.49934,-1.4067,9.7921,0.67325,0,-2.0078,-2.0078,1054.1,64.4,0.082008,2.46E-04,44.302,54.744,-1.3704,0.029021,633447,9.6334,0.091877,0.39394,0.33777,0.22534,0.048485,0.12011,7.4998,-4.6681,2.02E-04,0,0,0,0,-5.6092,7.62,45.604,-0.37629,-1.5708,2,14.886,0.56237,0.82688,-9.21E-08,-1.34E-08,75.866,0.85743
2.4936,17.55,2.875,-14.936,11.807,16.802,3.75E-07,-8.26,8.26,-1.5708,11.452,7.6957,0.49934,-1.4067,9.7921,0.67358,0,-2.009,-2.009,1054.1,64.395,0.08201,2.46E-04,44.304,54.744,-1.3701,0.02903,633640,9.6328,0.091865,0.39392,0.33752,0.22533,0.048485,0.12011,7.5055,-4.6706,-3.99E-04,0,0,0,0,-5.6123,7.62,45.604,-0.3783,-1.5708,2,14.886,0.56154,0.82745,-9.21E-08,-1.34E-08,75.946,0.85683
2.4946,17.553,2.86,-14.954,11.811,16.813,3.74E-07,-8.2714,8.2714,-1.5708,11.459,7.6839,0.49934,-1.4067,9.7921,0.67392,0,-2.0102,-2.0102,1054.1,64.389,0.082012,2.46E-04,44.306,54.744,-1.3698,0.029038,633833,9.6321,0.091854,0.39391,0.33727,0.22531,0.048485,0.12011,7.5113,-4.6737,-5.67E-05,0,0,0,0,-5.6155,7.62,45.604,-0.38031,-1.5708,2,14.886,0.56071,0.82801,-9.22E-08,-1.34E-08,76.025,0.85623
2.4956,17.556,2.8451,-14.972,11.815,16.823,3.74E-07,-8.2829,8.2829,-1.5708,11.467,7.6719,0.49934,-1.4067,9.7921,0.67426,0,-2.0114,-2.0114,1054.1,64.384,0.082013,2.46E-04,44.309,54.744,-1.3695,0.029047,634028,9.6315,0.091842,0.39389,0.33702,0.2253,0.048485,0.12011,7.5172,-4.6764,-1.34E-04,0,0,0,0,-5.6187,7.62,45.604,-0.38232,-1.5708,2,14.886,0.55988,0.82858,-9.23E-08,-1.34E-08,76.104,0.85562
2.4966,17.559,2.8301,-14.989,11.819,16.833,3.73E-07,-8.2944,8.2944,-1.5708,11.475,7.66,0.49934,-1.4067,9.7921,0.67459,0,-2.0126,-2.0126,1054.1,64.379,0.082015,2.46E-04,44.311,54.745,-1.3692,0.029056,634223,9.6308,0.09183,0.39388,0.33677,0.22528,0.048485,0.12011,7.523,-4.6782,-1.03E-04,0,0,0,0,-5.6218,7.62,45.604,-0.38433,-1.5708,2,14.886,0.55904,0.82914,-9.23E-08,-1.34E-08,76.184,0.85501
2.4976,17.562,2.8151,-15.007,11.822,16.844,3.73E-07,-8.3058,8.3058,-1.5708,11.482,7.6479,0.49934,-1.4067,9.7921,0.67493,0,-2.0137,-2.0137,1054,64.374,0.082017,2.46E-04,44.314,54.745,-1.3689,0.029065,634419,9.6302,0.091817,0.39386,0.33652,0.22527,0.048485,0.12011,7.5288,-4.6811,-5.22E-05,0,0,0,0,-5.625,7.62,45.604,-0.38635,-1.5708,2,14.886,0.55821,0.8297,-9.24E-08,-1.34E-08,76.263,0.8544
2.4986,17.565,2.8001,-15.025,11.826,16.854,3.72E-07,-8.3173,8.3173,-1.5708,11.49,7.6359,0.49934,-1.4067,9.7921,0.67527,0,-2.0149,-2.0149,1054,64.369,0.082019,2.46E-04,44.316,54.745,-1.3686,0.029074,634615,9.6296,0.091805,0.39385,0.33627,0.22525,0.048485,0.12011,7.5347,-4.6837,-1.57E-04,0,0,0,0,-5.6281,7.62,45.604,-0.38836,-1.5708,2,14.886,0.55737,0.83026,-9.25E-08,-1.34E-08,76.343,0.85379
2.4996,17.567,2.785,-15.043,11.83,16.864,3.72E-07,-8.3288,8.3288,-1.5708,11.498,7.6238,0.49934,-1.4067,9.7921,0.67561,0,-2.0161,-2.0161,1054,64.364,0.082021,2.46E-04,44.318,54.745,-1.3683,0.029083,634813,9.6289,0.091793,0.39384,0.33601,0.22524,0.048485,0.12011,7.5406,-4.6861,9.64E-05,0,0,0,0,-5.6313,7.62,45.604,-0.39038,-1.5708,2,14.886,0.55654,0.83082,-9.26E-08,-1.34E-08,76.422,0.85318
2.5006,17.57,2.77,-15.06,11.834,16.874,3.71E-07,-8.3403,8.3403,-1.5708,11.505,7.6116,0.49934,-1.4067,9.7921,0.67595,0,-2.0173,-2.0173,1054,64.358,0.082023,2.46E-04,44.321,54.745,-1.368,0.029092,635011,9.6283,0.091781,0.39382,0.33576,0.22523,0.048485,0.12011,7.5465,-4.689,3.57E-04,0,0,0,0,-5.6344,7.62,45.604,-0.39239,-1.5708,2,14.886,0.5557,0.83138,-9.27E-08,-1.35E-08,76.502,0.85257
2.5016,17.573,2.7549,-15.078,11.838,16.885,3.70E-07,-8.3518,8.3518,-1.5708,11.513,7.5994,0.49934,-1.4067,9.7921,0.6763,0,-2.0185,-2.0185,1054,64.353,0.082025,2.46E-04,44.323,54.745,-1.3677,0.029101,635209,9.6276,0.091769,0.39381,0.3355,0.22521,0.048485,0.12011,7.5524,-4.6919,2.33E-04,0,0,0,0,-5.6375,7.62,45.604,-0.39441,-1.5708,2,14.886,0.55486,0.83194,-9.28E-08,-1.35E-08,76.582,0.85195
2.5026,17.576,2.7398,-15.096,11.842,16.895,3.70E-07,-8.3633,8.3633,-1.5708,11.521,7.5871,0.49934,-1.4067,9.7921,0.67664,0,-2.0197,-2.0197,1054,64.348,0.082027,2.46E-04,44.326,54.745,-1.3674,0.029111,635409,9.627,0.091757,0.39379,0.33525,0.2252,0.048485,0.12011,7.5583,-4.695,4.17E-04,0,0,0,0,-5.6406,7.62,45.604,-0.39643,-1.5708,2,14.886,0.55402,0.8325,-9.29E-08,-1.35E-08,76.661,0.85134
2.5036,17.578,2.7247,-15.113,11.846,16.905,3.69E-07,-8.3749,8.3749,-1.5708,11.528,7.5748,0.49934,-1.4067,9.7921,0.67698,0,-2.0209,-2.0209,1054,64.343,0.082029,2.46E-04,44.328,54.745,-1.3671,0.02912,635609,9.6263,0.091744,0.39378,0.33499,0.22518,0.048485,0.12011,7.5642,-4.6976,3.25E-04,0,0,0,0,-5.6438,7.62,45.604,-0.39845,-1.5708,2,14.886,0.55318,0.83306,-9.30E-08,-1.36E-08,76.741,0.85072
2.5046,17.581,2.7096,-15.131,11.85,16.916,3.69E-07,-8.3864,8.3864,-1.5708,11.536,7.5624,0.49934,-1.4067,9.7921,0.67733,0,-2.0221,-2.0221,1054,64.338,0.082031,2.46E-04,44.331,54.746,-1.3668,0.029129,635810,9.6257,0.091732,0.39376,0.33474,0.22517,0.048485,0.12011,7.5702,-4.7002,-3.32E-04,0,0,0,0,-5.6469,7.62,45.604,-0.40047,-1.5708,2,14.886,0.55234,0.83362,-9.31E-08,-1.36E-08,76.82,0.8501
2.5056,17.584,2.6945,-15.149,11.854,16.926,3.68E-07,-8.3979,8.3979,-1.5708,11.543,7.55,0.49934,-1.4067,9.7921,0.67767,0,-2.0233,-2.0233,1054,64.333,0.082033,2.46E-04,44.333,54.746,-1.3665,0.029138,636011,9.6251,0.091719,0.39375,0.33448,0.22515,0.048485,0.12011,7.5762,-4.7028,-3.32E-04,0,0,0,0,-5.65,7.62,45.604,-0.40249,-1.5708,2,14.886,0.55149,0.83418,-9.32E-08,-1.37E-08,76.9,0.84947
2.5066,17.586,2.6793,-15.166,11.857,16.936,3.67E-07,-8.4095,8.4095,-1.5708,11.551,7.5375,0.49934,-1.4067,9.7921,0.67802,0,-2.0245,-2.0245,1054,64.327,0.082036,2.46E-04,44.336,54.746,-1.3662,0.029148,636213,9.6244,0.091707,0.39373,0.33422,0.22514,0.048485,0.12011,7.5821,-4.7056,-1.54E-04,0,0,0,0,-5.6531,7.62,45.604,-0.40452,-1.5708,2,14.886,0.55065,0.83474,-9.33E-08,-1.37E-08,76.98,0.84885
2.5076,17.589,2.6641,-15.184,11.861,16.946,3.67E-07,-8.421,8.421,-1.5708,11.558,7.525,0.49934,-1.4067,9.7921,0.67837,0,-2.0257,-2.0257,1054,64.322,0.082038,2.46E-04,44.338,54.746,-1.3659,0.029157,636416,9.6238,0.091694,0.39372,0.33396,0.22512,0.048485,0.12011,7.5881,-4.7081,-4.19E-04,0,0,0,0,-5.6562,7.62,45.604,-0.40654,-1.5708,2,14.886,0.5498,0.8353,-9.35E-08,-1.38E-08,77.059,0.84823
2.5086,17.592,2.6489,-15.202,11.865,16.957,3.66E-07,-8.4326,8.4326,-1.5708,11.566,7.5124,0.49934,-1.4067,9.7921,0.67872,0,-2.0269,-2.0269,1054,64.317,0.08204,2.46E-04,44.34,54.746,-1.3656,0.029166,636620,9.6231,0.091682,0.3937,0.3337,0.22511,0.048485,0.12011,7.5942,-4.7114,-1.29E-04,0,0,0,0,-5.6593,7.62,45.604,-0.40857,-1.5708,2,14.886,0.54896,0.83585,-9.36E-08,-1.38E-08,77.139,0.8476
2.5096,17.594,2.6337,-15.219,11.869,16.967,3.66E-07,-8.4442,8.4442,-1.5708,11.573,7.4997,0.49934,-1.4067,9.7921,0.67907,0,-2.0281,-2.0281,1054,64.312,0.082042,2.46E-04,44.343,54.746,-1.3653,0.029176,636824,9.6225,0.091669,0.39369,0.33344,0.22509,0.048485,0.12011,7.6002,-4.7146,7.29E-06,0,0,0,0,-5.6623,7.62,45.604,-0.4106,-1.5708,2,14.886,0.54811,0.83641,-9.37E-08,-1.39E-08,77.219,0.84697
2.5106,17.597,2.6185,-15.237,11.873,16.977,3.65E-07,-8.4557,8.4557,-1.5708,11.581,7.4871,0.49934,-1.4067,9.7921,0.67942,0,-2.0293,-2.0293,1054,64.307,0.082045,2.46E-04,44.345,54.747,-1.365,0.029185,637029,9.6218,0.091657,0.39367,0.33318,0.22508,0.048485,0.12011,7.6063,-4.7176,8.23E-05,0,0,0,0,-5.6654,7.62,45.604,-0.41262,-1.5708,2,14.886,0.54726,0.83696,-9.38E-08,-1.39E-08,77.298,0.84634
2.5116,17.6,2.6033,-15.254,11.877,16.987,3.64E-07,-8.4673,8.4673,-1.5708,11.588,7.4743,0.49934,-1.4067,9.7921,0.67977,0,-2.0305,-2.0305,1054,64.302,0.082047,2.46E-04,44.348,54.747,-1.3647,0.029194,637235,9.6212,0.091644,0.39366,0.33292,0.22506,0.048485,0.12011,7.6123,-4.7198,-4.68E-04,0,0,0,0,-5.6685,7.62,45.604,-0.41465,-1.5708,2,14.886,0.54641,0.83752,-9.39E-08,-1.40E-08,77.378,0.84571
2.5126,17.602,2.588,-15.272,11.881,16.997,3.64E-07,-8.4789,8.4789,-1.5708,11.596,7.4615,0.49934,-1.4067,9.7921,0.68012,0,-2.0317,-2.0317,1054,64.296,0.082049,2.46E-04,44.35,54.747,-1.3644,0.029204,637442,9.6205,0.091631,0.39364,0.33266,0.22505,0.048485,0.12011,7.6184,-4.7235,1.55E-04,0,0,0,0,-5.6715,7.62,45.604,-0.41669,-1.5708,2,14.886,0.54556,0.83807,-9.40E-08,-1.40E-08,77.458,0.84507
2.5136,17.605,2.5727,-15.29,11.885,17.007,3.63E-07,-8.4905,8.4905,-1.5708,11.603,7.4487,0.49934,-1.4067,9.7921,0.68047,0,-2.0329,-2.0329,1054,64.291,0.082052,2.46E-04,44.353,54.747,-1.3641,0.029213,637649,9.6199,0.091618,0.39363,0.33239,0.22503,0.048485,0.12011,7.6245,-4.7256,3.01E-04,0,0,0,0,-5.6746,7.62,45.604,-0.41872,-1.5708,2,14.886,0.54471,0.83863,-9.41E-08,-1.40E-08,77.538,0.84444
2.5146,17.607,2.5574,-15.307,11.889,17.018,3.62E-07,-8.5021,8.5021,-1.5708,11.611,7.4358,0.49934,-1.4067,9.7921,0.68083,0,-2.0341,-2.0341,1054,64.286,0.082054,2.46E-04,44.355,54.747,-1.3638,0.029223,637857,9.6193,0.091605,0.39361,0.33213,0.22502,0.048485,0.12011,7.6306,-4.7287,1.61E-04,0,0,0,0,-5.6777,7.62,45.604,-0.42075,-1.5708,2,14.886,0.54385,0.83918,-9.42E-08,-1.40E-08,77.617,0.8438
2.5156,17.61,2.5421,-15.325,11.893,17.028,3.62E-07,-8.5137,8.5137,-1.5708,11.618,7.4229,0.49934,-1.4067,9.7921,0.68118,0,-2.0353,-2.0353,1054,64.281,0.082057,2.46E-04,44.358,54.748,-1.3635,0.029232,638066,9.6186,0.091592,0.3936,0.33187,0.225,0.048485,0.12011,7.6368,-4.7318,3.60E-04,0,0,0,0,-5.6807,7.62,45.604,-0.42279,-1.5708,2,14.886,0.543,0.83973,-9.42E-08,-1.40E-08,77.697,0.84316
2.5166,17.613,2.5268,-15.342,11.897,17.038,3.61E-07,-8.5254,8.5254,-1.5708,11.626,7.4099,0.49934,-1.4067,9.7921,0.68154,0,-2.0366,-2.0366,1053.9,64.276,0.08206,2.46E-04,44.36,54.748,-1.3632,0.029242,638275,9.618,0.091579,0.39358,0.3316,0.22499,0.048485,0.12011,7.6429,-4.7347,2.95E-04,0,0,0,0,-5.6837,7.62,45.604,-0.42482,-1.5708,2,14.886,0.54214,0.84029,-9.43E-08,-1.41E-08,77.777,0.84252
2.5176,17.615,2.5114,-15.36,11.901,17.048,3.61E-07,-8.537,8.537,-1.5708,11.633,7.3968,0.49934,-1.4067,9.7921,0.68189,0,-2.0378,-2.0378,1053.9,64.271,0.082062,2.46E-04,44.363,54.748,-1.3629,0.029252,638485,9.6173,0.091566,0.39357,0.33133,0.22497,0.048485,0.12011,7.6491,-4.7377,-1.05E-04,0,0,0,0,-5.6868,7.62,45.604,-0.42686,-1.5708,2,14.886,0.54129,0.84084,-9.44E-08,-1.41E-08,77.857,0.84188
