Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Propellant mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (m),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
2.010556651,9.852571828,8.827888296,1.199762374,10.00943443,7.770789213,-2.236825142,1.20E-06,2.236825142,3.141592119,4.717750083,7.6776126,0.372075543,-2.756281589,9.787124433,0.281102982,0,-0.767760485,-3.54E-07,1.055769797,0.066095806,0.081835179,2.46E-04,0.384081885,0.547513042,-2.14476583,0.027139003,592771.8872,14.26738754,0.12267243,0.397063942,0.515229522,0.228483436,0.048484758,0.120095748,1.792536609,-2.906990476,-9.92E-05,0,0,0,0,-0.9376591,0.0762,45.60367312,0.991041604,3.141591833,2,14.93595828,1012.094458,340.3500907,0.001,0.641085
2.011556651,9.861400315,8.829085076,1.193291799,10.01411263,7.778152142,-2.241546732,1.20E-06,2.241546732,3.141592119,4.72543209,7.686072172,0.372075543,-2.75628159,9.787124406,0.281114604,0,-0.768405074,-3.33E-07,1.055752596,0.066078605,0.081819784,2.46E-04,0.384085424,0.547491046,-2.144430728,0.027149016,592990.1209,14.26675225,0.122757744,0.397046405,0.515208161,0.228465828,0.048484758,0.120095819,1.792658576,-2.905821395,2.68E-04,0,0,0,0,-0.938541783,0.0762,45.60367312,0.990273521,3.141591832,2,14.9359009,1012.093423,340.3500559,0.001,0.6414642
2.012556651,9.870229996,8.830275379,1.186809357,10.01879296,7.785522957,-2.246276009,1.20E-06,2.246276009,3.141592118,4.733122558,7.694533856,0.372075543,-2.756281591,9.787124379,0.281126347,0,-0.769050059,-3.08E-07,1.055735395,0.066061404,0.081804572,2.46E-04,0.384089,0.547469265,-2.144097961,0.027159033,593208.4568,14.26611695,0.122843131,0.397028868,0.515186813,0.228448221,0.048484758,0.12009589,1.792781819,-2.904263411,4.09E-04,0,0,0,0,-0.939424871,0.0762,45.60367312,0.989504794,3.141591832,2,14.93584351,1012.092387,340.3500212,0.001,0.641809
2.013556651,9.879060864,8.831459193,1.180315031,10.02347544,7.792901655,-2.25101298,1.21E-06,2.25101298,3.141592118,4.740821489,7.702997639,0.372075543,-2.756281592,9.787124352,0.281138212,0,-0.769695315,-3.15E-07,1.055718194,0.066044203,0.081789543,2.46E-04,0.384092612,0.547447698,-2.14376753,0.027169054,593426.8953,14.26548166,0.122928589,0.397011332,0.515165479,0.228430614,0.048484758,0.12009596,1.792906341,-2.903731827,2.15E-04,0,0,0,0,-0.940308058,0.0762,45.60367312,0.988735421,3.141591832,2,14.9357861,1012.091352,340.3499864,0.001,0.6421529
2.014556651,9.887892912,8.832636507,1.173808805,10.02816006,7.800288234,-2.255757655,1.21E-06,2.255757655,3.141592118,4.748528885,7.711463508,0.372075543,-2.756281592,9.787124325,0.281150199,0,-0.770340883,-3.04E-07,1.055700993,0.066027002,0.081774696,2.46E-04,0.384096262,0.547426347,-2.143439432,0.027179081,593645.4369,14.26484636,0.123014119,0.396993796,0.515144159,0.228413007,0.048484758,0.120096031,1.793032145,-2.902227939,4.35E-04,0,0,0,0,-0.941191445,0.0762,45.60367312,0.987965403,3.141591832,2,14.9357287,1012.090316,340.3499516,0.001,0.6423286
2.015556651,9.896726134,8.833807309,1.167290661,10.03284684,7.807682694,-2.260510041,1.21E-06,2.260510041,3.141592118,4.756244748,7.719931448,0.372075543,-2.756281593,9.787124298,0.281162307,0,-0.770986811,-3.40E-07,1.055683792,0.066009801,0.081760031,2.46E-04,0.384099948,0.54740521,-2.143113668,0.027189112,593864.0818,14.26421107,0.123099721,0.396976261,0.515122853,0.228395401,0.048484758,0.120096102,1.793159233,-2.901050787,-1.28E-04,0,0,0,0,-0.942075146,0.0762,45.60367312,0.987194739,3.141591832,2,14.93567128,1012.08928,340.3499168,0.001,0.6425027
2.016556651,9.905560524,8.834971587,1.160760584,10.03753577,7.815085032,-2.265270147,1.21E-06,2.265270147,3.141592118,4.76396908,7.728401447,0.372075543,-2.756281594,9.787124271,0.281174538,0,-0.771633055,-2.83E-07,1.055666591,0.0659926,0.081745548,2.46E-04,0.384103671,0.547384287,-2.142790236,0.027199148,594082.8306,14.26357577,0.123185395,0.396958725,0.51510156,0.228377794,0.048484758,0.120096173,1.79328761,-2.900008717,2.38E-04,0,0,0,0,-0.94295905,0.0762,45.60367312,0.986423429,3.141591831,2,14.93561386,1012.088244,340.349882,0.001,0.6426717
2.017556651,9.914396075,8.836129328,1.154218555,10.04222686,7.822495248,-2.270037982,1.22E-06,2.270037982,3.141592117,4.771701884,7.736873492,0.372075543,-2.756281595,9.787124243,0.281186891,0,-0.772279653,-3.03E-07,1.05564939,0.065975399,0.081731246,2.46E-04,0.384107432,0.54736358,-2.142469135,0.027209189,594301.6835,14.26294048,0.123271142,0.39694119,0.515080281,0.228360188,0.048484758,0.120096244,1.793417277,-2.898095035,3.66E-04,0,0,0,0,-0.943843248,0.0762,45.60367312,0.985651473,3.141591831,2,14.93555643,1012.087207,340.3498472,0.001,0.64284
2.018556651,9.923232781,8.837280522,1.147664559,10.04692012,7.829913339,-2.274813554,1.22E-06,2.274813554,3.141592117,4.77944316,7.745347568,0.372075543,-2.756281596,9.787124216,0.281199368,0,-0.772926527,-3.07E-07,1.055632189,0.065958198,0.081717125,2.46E-04,0.384111229,0.547343087,-2.142150366,0.027219234,594520.641,14.26230519,0.123356961,0.396923655,0.515059016,0.228342582,0.048484758,0.120096315,1.793548237,-2.897344218,-2.79E-04,0,0,0,0,-0.944727551,0.0762,45.60367312,0.98487887,3.141591831,2,14.93549899,1012.086171,340.3498124,0.001,0.6430181
2.019556651,9.932070634,8.838425155,1.141098578,10.05161555,7.837339304,-2.279596871,1.22E-06,2.279596871,3.141592117,4.787192912,7.753823663,0.372075543,-2.756281596,9.787124189,0.281211967,0,-0.773573799,-2.64E-07,1.055614988,0.065940997,0.081703185,2.46E-04,0.384115064,0.547322809,-2.141833926,0.027229285,594739.7035,14.26166989,0.123442853,0.39690612,0.515037764,0.228324975,0.048484758,0.120096386,1.793680495,-2.896331335,3.91E-04,0,0,0,0,-0.945612252,0.0762,45.60367312,0.98410562,3.141591831,2,14.93544154,1012.085135,340.3497776,0.001,0.6431888
2.020556651,9.940909629,8.839563216,1.134520597,10.05631316,7.844773141,-2.284387942,1.23E-06,2.284387942,3.141592117,4.794951142,7.762301762,0.372075543,-2.756281597,9.787124162,0.28122469,0,-0.774221325,-2.93E-07,1.055597787,0.065923796,0.081689426,2.46E-04,0.384118936,0.547302746,-2.141519814,0.02723934,594958.8714,14.2610346,0.123528819,0.396888585,0.515016525,0.228307369,0.048484758,0.120096458,1.793814053,-2.894532684,9.91E-06,0,0,0,0,-0.946496999,0.0762,45.60367312,0.983331722,3.141591831,2,14.93538409,1012.084098,340.3497428,0.001,0.6433659
2.021556651,9.949749758,8.840694693,1.127930597,10.06101294,7.852214849,-2.289186776,1.23E-06,2.289186776,3.141592117,4.80271785,7.770781853,0.372075543,-2.756281598,9.787124135,0.281237536,0,-0.774869236,-2.94E-07,1.055580586,0.065906595,0.081675847,2.46E-04,0.384122846,0.547282898,-2.141208031,0.0272494,595178.1451,14.2603993,0.123614858,0.39687105,0.514995301,0.228289763,0.048484758,0.120096529,1.793948913,-2.893508132,3.01E-04,0,0,0,0,-0.947382111,0.0762,45.60367312,0.982557177,3.141591831,2,14.93532663,1012.083061,340.3497079,0.001,0.6435335
2.022556651,9.958591016,8.841819574,1.121328563,10.06571491,7.859664427,-2.293993381,1.23E-06,2.293993381,3.141592116,4.81049304,7.779263921,0.372075543,-2.756281599,9.787124108,0.281250507,0,-0.775517447,-2.56E-07,1.055563385,0.065889394,0.081662448,2.46E-04,0.384126793,0.547263264,-2.140898575,0.027259465,595397.5249,14.25976401,0.12370097,0.396853515,0.514974089,0.228272157,0.048484758,0.1200966,1.794085079,-2.89262498,1.78E-04,0,0,0,0,-0.948267378,0.0762,45.60367312,0.981781984,3.141591831,2,14.93526916,1012.082024,340.3496731,0.001,0.6437116
2.023556651,9.967433395,8.842937846,1.114714477,10.07041907,7.867121872,-2.298807765,1.24E-06,2.298807765,3.141592116,4.818276713,7.787747954,0.372075543,-2.7562816,9.78712408,0.281263602,0,-0.776165911,-2.80E-07,1.055546184,0.065872193,0.081649228,2.46E-04,0.384130777,0.547243845,-2.140591446,0.027269535,595617.0114,14.25912872,0.123787156,0.39683598,0.514952892,0.228254551,0.048484758,0.120096672,1.794222554,-2.891783851,-3.96E-04,0,0,0,0,-0.949152681,0.0762,45.60367312,0.981006142,3.141591831,2,14.93521168,1012.080987,340.3496383,0.001,0.6438814
2.024556651,9.976276889,8.844049499,1.108088323,10.07512542,7.874587183,-2.303629937,1.24E-06,2.303629937,3.141592116,4.826068871,7.796233935,0.372075543,-2.756281601,9.787124053,0.281276821,0,-0.776814775,-2.06E-07,1.055528983,0.065854992,0.081636188,2.46E-04,0.384134799,0.547224641,-2.140286642,0.02727961,595836.6047,14.25849342,0.123873416,0.396818446,0.514931707,0.228236945,0.048484758,0.120096743,1.794361341,-2.8903635,-3.61E-04,0,0,0,0,-0.95003838,0.0762,45.60367312,0.980229652,3.14159183,2,14.9351542,1012.07995,340.3496034,0.001,0.6440571
2.025556651,9.985121492,8.845154519,1.101450085,10.07983398,7.882060359,-2.308459905,1.24E-06,2.308459905,3.141592116,4.833869517,7.804721853,0.372075543,-2.756281601,9.787124026,0.281290165,0,-0.77746394,-2.40E-07,1.055511782,0.065837791,0.081623328,2.46E-04,0.384138859,0.547205652,-2.139984162,0.027289689,596056.3055,14.25785813,0.12395975,0.396800911,0.514910536,0.228219339,0.048484758,0.120096815,1.794501442,-2.889350625,3.76E-04,0,0,0,0,-0.950924231,0.0762,45.60367312,0.979452513,3.14159183,2,14.93509671,1012.078913,340.3495686,0.001,0.6442301
2.026556651,9.993967196,8.846252894,1.094799744,10.08454473,7.889541397,-2.313297679,1.24E-06,2.313297679,3.141592116,4.841678651,7.813211694,0.372075543,-2.756281602,9.787123999,0.281303634,0,-0.778113457,-2.63E-07,1.055494581,0.06582059,0.081610646,2.46E-04,0.384142957,0.547186878,-2.139684006,0.027299774,596276.1141,14.25722283,0.124046158,0.396783376,0.514889378,0.228201732,0.048484758,0.120096886,1.794642862,-2.888366009,-3.01E-04,0,0,0,0,-0.951810354,0.0762,45.60367312,0.978674724,3.14159183,2,14.93503921,1012.077875,340.3495338,0.001,0.6443982
2.027556651,10.002814,8.847344614,1.088137285,10.0892577,7.897030296,-2.318143265,1.25E-06,2.318143265,3.141592115,4.849496277,7.821703443,0.372075543,-2.756281603,9.787123972,0.281317228,0,-0.778763316,-2.55E-07,1.05547738,0.065803389,0.081598143,2.46E-04,0.384147092,0.547168318,-2.139386173,0.027309864,596496.0308,14.25658754,0.124132641,0.396765841,0.514868234,0.228184126,0.048484758,0.120096958,1.794785603,-2.887055346,7.03E-05,0,0,0,0,-0.952696729,0.0762,45.60367312,0.977896286,3.14159183,2,14.93498171,1012.076838,340.3494989,0.001,0.6445676
2.028556651,10.01166188,8.848429664,1.081462689,10.09397287,7.904527056,-2.322996674,1.25E-06,2.322996674,3.141592115,4.857322395,7.830197088,0.372075543,-2.756281604,9.787123945,0.281330949,0,-0.779413515,-2.71E-07,1.055460179,0.065786188,0.081585819,2.46E-04,0.384151265,0.547149974,-2.139090662,0.027319958,596716.0561,14.25595225,0.124219198,0.396748306,0.514847102,0.228166519,0.048484758,0.120097029,1.794929669,-2.886057487,-2.37E-04,0,0,0,0,-0.953583342,0.0762,45.60367312,0.977117197,3.14159183,2,14.9349242,1012.0758,340.3494641,0.001,0.644739
2.029556651,10.02051085,8.849508034,1.074775941,10.09869027,7.912031674,-2.327857913,1.25E-06,2.327857913,3.141592115,4.865157009,7.838692613,0.372075543,-2.756281605,9.787123917,0.281344795,0,-0.780063994,-2.49E-07,1.055442978,0.065768987,0.081573673,2.46E-04,0.384155477,0.547131844,-2.138797471,0.027330058,596936.1903,14.25531695,0.124305831,0.396730771,0.514825984,0.228148912,0.048484758,0.120097101,1.795075062,-2.884515878,2.56E-04,0,0,0,0,-0.954470048,0.0762,45.60367312,0.976337458,3.14159183,2,14.93486668,1012.074762,340.3494292,0.001,0.6449087
2.030556651,10.0293609,8.85057971,1.068077024,10.10340989,7.919544148,-2.332726991,1.26E-06,2.332726991,3.141592115,4.873000118,7.847190006,0.372075543,-2.756281605,9.78712389,0.281358767,0,-0.780714802,-2.06E-07,1.055425777,0.065751786,0.081561705,2.46E-04,0.384159726,0.547113929,-2.138506601,0.027340162,597156.434,14.25468166,0.124392538,0.396713236,0.514804879,0.228131305,0.048484758,0.120097173,1.795221786,-2.883847207,-2.87E-04,0,0,0,0,-0.955356967,0.0762,45.60367312,0.975557069,3.14159183,2,14.93480915,1012.073724,340.3493943,0.001,0.6450913
2.031556651,10.03821201,8.851644682,1.06136592,10.10813173,7.927064477,-2.337603916,1.26E-06,2.337603916,3.141592115,4.880851727,7.855689251,0.372075543,-2.756281606,9.787123863,0.281372866,0,-0.781365944,-1.75E-07,1.055408575,0.065734585,0.081549914,2.46E-04,0.384164014,0.547096229,-2.13821805,0.027350272,597376.7874,14.25404636,0.124479321,0.3966957,0.514783787,0.228113697,0.048484758,0.120097245,1.795369843,-2.882233435,-2.50E-04,0,0,0,0,-0.956244105,0.0762,45.60367312,0.974776029,3.14159183,2,14.93475162,1012.072686,340.3493595,0.001,0.64526
2.032556651,10.04706418,8.852702936,1.054642614,10.11285581,7.93459266,-2.342488697,1.26E-06,2.342488697,3.141592115,4.888711835,7.864190335,0.372075543,-2.756281607,9.787123836,0.281387092,0,-0.782017396,-1.54E-07,1.055391374,0.065717384,0.081538302,2.46E-04,0.38416834,0.547078744,-2.137931817,0.027360387,597597.251,14.25341107,0.12456618,0.396678164,0.514762709,0.22809609,0.048484758,0.120097317,1.795519238,-2.882050827,-6.95E-05,0,0,0,0,-0.957131404,0.0762,45.60367312,0.973994337,3.14159183,2,14.93469408,1012.071648,340.3493246,0.001,0.6454471
2.033556651,10.05591741,8.853754461,1.047907087,10.11758213,7.942128694,-2.347381342,1.27E-06,2.347381342,3.141592114,4.896580446,7.872693245,0.372075543,-2.756281608,9.787123809,0.281401444,0,-0.78266924,-1.59E-07,1.055374173,0.065700183,0.081526866,2.46E-04,0.384172704,0.547061474,-2.137647901,0.027370507,597817.8252,14.25277577,0.124653114,0.396660628,0.514741643,0.228078482,0.048484758,0.120097389,1.795669972,-2.880200995,-3.32E-04,0,0,0,0,-0.958019064,0.0762,45.60367312,0.973211994,3.14159183,2,14.93463654,1012.070609,340.3492897,0.001,0.6457447
2.034556651,10.06477169,8.854799244,1.041159323,10.12231069,7.949672577,-2.352281861,1.27E-06,2.352281861,3.141592114,4.904457561,7.881197964,0.372075543,-2.756281609,9.787123781,0.281415924,0,-0.783321324,-1.53E-07,1.055356972,0.065682982,0.081515608,2.46E-04,0.384177107,0.547044419,-2.137366302,0.027380632,598038.5103,14.25214048,0.124740124,0.396643092,0.51472059,0.228060874,0.048484758,0.120097461,1.79582205,-2.879060229,4.97E-04,0,0,0,0,-0.958906707,0.0762,45.60367312,0.972428999,3.14159183,2,14.93457898,1012.069571,340.3492549,0.001,0.6460631
2.035556651,10.07362701,8.855837273,1.034399306,10.12704149,7.95722431,-2.35719026,1.27E-06,2.35719026,3.141592114,4.912343182,7.88970448,0.372075543,-2.75628161,9.787123754,0.281430532,0,-0.783973798,-1.58E-07,1.055339771,0.065665781,0.081504527,2.46E-04,0.384181548,0.547027579,-2.137087018,0.027390762,598259.3069,14.25150519,0.12482721,0.396625556,0.51469955,0.228043265,0.048484758,0.120097533,1.795975475,-2.878508633,-1.15E-04,0,0,0,0,-0.959794705,0.0762,45.60367312,0.971645351,3.141591831,2,14.93452142,1012.068532,340.34922,0.001,0.6463696
2.036556651,10.08248336,8.856868536,1.027627017,10.13177455,7.964783889,-2.36210655,1.28E-06,2.36210655,3.141592114,4.92023731,7.89821278,0.372075543,-2.75628161,9.787123727,0.281445268,0,-0.784626641,-1.67E-07,1.05532257,0.06564858,0.081493623,2.46E-04,0.384186028,0.547010954,-2.136810049,0.027400897,598480.2152,14.25086989,0.124914373,0.396608019,0.514678523,0.228025656,0.048484758,0.120097605,1.79613025,-2.877258583,3.97E-05,0,0,0,0,-0.960682996,0.0762,45.60367312,0.970861051,3.141591831,2,14.93446386,1012.067494,340.3491851,0.001,0.646673
2.037556651,10.09134074,8.85789302,1.02084244,10.13650986,7.972351314,-2.367030738,1.28E-06,2.367030738,3.141592114,4.928139948,7.906722847,0.372075543,-2.756281611,9.7871237,0.281460132,0,-0.785279735,-1.46E-07,1.055305369,0.065631379,0.081482895,2.46E-04,0.384190546,0.546994543,-2.136535393,0.027411037,598701.2358,14.2502346,0.125001612,0.396590482,0.514657509,0.228008046,0.048484758,0.120097677,1.796286378,-2.876443452,4.00E-04,0,0,0,0,-0.961571297,0.0762,45.60367312,0.970076098,3.141591831,2,14.93440629,1012.066455,340.3491502,0.001,0.6469531
2.038556651,10.10019915,8.858910713,1.014045559,10.14124743,7.979926582,-2.371962832,1.28E-06,2.371962832,3.141592113,4.936051097,7.915234668,0.372075543,-2.756281612,9.787123673,0.281475125,0,-0.785933191,-1.55E-07,1.055288168,0.065614178,0.081472343,2.46E-04,0.384195103,0.546978348,-2.136263051,0.027421183,598922.369,14.2495993,0.125088928,0.396572944,0.514636508,0.227990437,0.048484758,0.12009775,1.796443862,-2.875182273,-2.55E-04,0,0,0,0,-0.962459874,0.0762,45.60367312,0.969290491,3.141591831,2,14.93434871,1012.065416,340.3491153,0.001,0.6472682
2.039556651,10.10905856,8.859921603,1.007236356,10.14598727,7.987509692,-2.376902843,1.28E-06,2.376902843,3.141592113,4.943970759,7.923748229,0.372075543,-2.756281613,9.787123645,0.281490246,0,-0.786586957,-1.12E-07,1.055270967,0.065596977,0.081461968,2.46E-04,0.384199699,0.546962367,-2.135993019,0.027431334,599143.6151,14.24896401,0.125176321,0.396555406,0.51461552,0.227972826,0.048484758,0.120097822,1.796602706,-2.874587469,1.21E-04,0,0,0,0,-0.963348598,0.0762,45.60367312,0.968504231,3.141591831,2,14.93429112,1012.064377,340.3490804,0.001,0.6475578
2.040556651,10.11791899,8.860925677,1.000414814,10.15072938,7.995100642,-2.381850777,1.29E-06,2.381850777,3.141592113,4.951898935,7.932263515,0.372075543,-2.756281614,9.787123618,0.281505497,0,-0.787241093,-1.71E-07,1.055253766,0.065579776,0.081451768,2.46E-04,0.384204334,0.546946602,-2.135725299,0.027441489,599364.9747,14.24832872,0.125263791,0.396537868,0.514594544,0.227955215,0.048484758,0.120097895,1.796762914,-2.87342715,2.89E-05,0,0,0,0,-0.964237616,0.0762,45.60367312,0.967717317,3.141591831,2,14.93423353,1012.063338,340.3490455,0.001,0.6478551
2.041556651,10.12678041,8.861922924,0.993580916,10.15547376,8.002699431,-2.386806643,1.29E-06,2.386806643,3.141592113,4.959835628,7.940780513,0.372075543,-2.756281615,9.787123591,0.281520877,0,-0.787895502,-1.03E-07,1.055236565,0.065562575,0.081441744,2.46E-04,0.384209008,0.546931051,-2.135459889,0.027451651,599586.4482,14.24769342,0.125351339,0.396520329,0.514573581,0.227937604,0.048484758,0.120097967,1.796924487,-2.872409778,-4.49E-04,0,0,0,0,-0.965126687,0.0762,45.60367312,0.966929749,3.141591831,2,14.93417593,1012.062298,340.3490106,0.001,0.6481647
2.042556651,10.13564283,8.862913331,0.986734645,10.16022043,8.010306057,-2.391770451,1.29E-06,2.391770451,3.141592113,4.967780839,7.949299206,0.372075543,-2.756281615,9.787123564,0.281536387,0,-0.788550253,-1.31E-07,1.055219364,0.065545374,0.081431896,2.46E-04,0.384213721,0.546915716,-2.135196787,0.027461817,599808.0358,14.24705813,0.125438964,0.39650279,0.514552631,0.227919992,0.048484758,0.12009804,1.79708743,-2.870803256,3.73E-04,0,0,0,0,-0.966015978,0.0762,45.60367312,0.966141526,3.141591831,2,14.93411832,1012.061259,340.3489757,0.001,0.6484661
2.043556651,10.14450624,8.863896885,0.979875986,10.16496938,8.017920518,-2.396742208,1.30E-06,2.396742208,3.141592112,4.975734569,7.957819581,0.372075543,-2.756281616,9.787123536,0.281552027,0,-0.78920529,-1.17E-07,1.055202163,0.065528173,0.081422224,2.46E-04,0.384218473,0.546900596,-2.134935994,0.027471989,600029.7381,14.24642283,0.125526667,0.39648525,0.514531693,0.22790238,0.048484758,0.120098112,1.797251746,-2.869856236,-1.13E-04,0,0,0,0,-0.966905351,0.0762,45.60367312,0.965352648,3.141591832,2,14.93406071,1012.060219,340.3489408,0.001,0.6488045
2.044556651,10.15337062,8.864873574,0.973004919,10.16972062,8.025542812,-2.401721923,1.30E-06,2.401721923,3.141592112,4.983696821,7.966341623,0.372075543,-2.756281617,9.787123509,0.281567797,0,-0.789860742,-1.20E-07,1.055184962,0.065510972,0.081412726,2.46E-04,0.384223264,0.54688569,-2.134677508,0.027482166,600251.5555,14.24578754,0.125614448,0.396467709,0.514510767,0.227884767,0.048484758,0.120098185,1.797417438,-2.869233533,-1.87E-04,0,0,0,0,-0.967795117,0.0762,45.60367312,0.964563115,3.141591832,2,14.93400309,1012.05918,340.3489059,0.001,0.6491139
2.045556651,10.16223598,8.865843385,0.966121429,10.17447415,8.033172938,-2.406709604,1.30E-06,2.406709604,3.141592112,4.991667596,7.974865318,0.372075543,-2.756281618,9.787123482,0.281583698,0,-0.790516539,-1.65E-07,1.055167761,0.065493771,0.081403404,2.46E-04,0.384228095,0.546871,-2.134421327,0.027492348,600473.4883,14.24515225,0.125702308,0.396450168,0.514489855,0.227867153,0.048484758,0.120098258,1.79758451,-2.868433622,3.38E-05,0,0,0,0,-0.968685107,0.0762,45.60367312,0.963772927,3.141591832,2,14.93394547,1012.05814,340.348871,0.001,0.6494024
2.046556651,10.17110231,8.866806307,0.959225496,10.17922999,8.040810896,-2.411705261,1.31E-06,2.411705261,3.141592112,4.999646896,7.983390653,0.372075543,-2.756281619,9.787123455,0.281599731,0,-0.791172713,-1.75E-07,1.05515056,0.06547657,0.081394256,2.46E-04,0.384232965,0.546856525,-2.134167452,0.027502536,600695.537,14.24451695,0.125790246,0.396432627,0.514468954,0.227849538,0.048484758,0.120098331,1.797752966,-2.866899743,-4.09E-04,0,0,0,0,-0.969575396,0.0762,45.60367312,0.962982082,3.141591832,2,14.93388784,1012.0571,340.348836,0.001,0.6497363
2.047556651,10.17996959,8.867762326,0.952317106,10.18398813,8.048456683,-2.416708901,1.31E-06,2.416708901,3.141592112,5.007634722,7.991917611,0.372075543,-2.75628162,9.787123427,0.281615894,0,-0.791829152,-2.20E-07,1.055133359,0.065459369,0.081385283,2.46E-04,0.384237874,0.546842264,-2.13391588,0.027512728,600917.702,14.24388166,0.125878262,0.396415085,0.514448067,0.227831923,0.048484758,0.120098404,1.797922809,-2.866292405,1.91E-05,0,0,0,0,-0.970465707,0.0762,45.60367312,0.962190581,3.141591832,2,14.9338302,1012.05606,340.3488011,0.001,0.6500497
2.048556651,10.18883783,8.868711431,0.94539624,10.18874858,8.056110297,-2.421720533,1.31E-06,2.421720533,3.141592111,5.015631076,8.00044618,0.372075543,-2.75628162,9.7871234,0.281632189,0,-0.792485959,-2.71E-07,1.055116158,0.065442168,0.081376485,2.46E-04,0.384242823,0.546828219,-2.133666612,0.027522927,601139.9836,14.24324636,0.125966357,0.396397542,0.514427191,0.227814308,0.048484758,0.120098476,1.798094042,-2.865135373,4.72E-04,0,0,0,0,-0.971356289,0.0762,45.60367312,0.961398424,3.141591832,2,14.93377255,1012.05502,340.3487662,0.001,0.650383
2.049556651,10.19770701,8.869653608,0.938462881,10.19351134,8.063771738,-2.426740166,1.32E-06,2.426740166,3.141592111,5.023635959,8.008976343,0.372075543,-2.756281621,9.787123373,0.281648616,0,-0.793143071,-2.56E-07,1.055098957,0.065424967,0.081367861,2.46E-04,0.384247812,0.546814389,-2.133419646,0.02753313,601362.3824,14.24261107,0.126054532,0.396379999,0.514406328,0.227796691,0.048484758,0.12009855,1.798266669,-2.863803237,3.27E-04,0,0,0,0,-0.97224699,0.0762,45.60367312,0.960605609,3.141591832,2,14.9337149,1012.05398,340.3487312,0.001,0.6506908
2.050556651,10.20657713,8.870588846,0.931517013,10.19827642,8.071441002,-2.431767808,1.32E-06,2.431767808,3.141592111,5.031649374,8.017508086,0.372075543,-2.756281622,9.787123346,0.281665175,0,-0.79380044,-2.01E-07,1.055081756,0.065407766,0.081359412,2.46E-04,0.384252841,0.546800774,-2.13317498,0.027543339,601584.8987,14.24197577,0.126142786,0.396362454,0.514385477,0.227779074,0.048484758,0.120098623,1.798440693,-2.863562239,2.11E-04,0,0,0,0,-0.973137687,0.0762,45.60367312,0.959812137,3.141591832,2,14.93365725,1012.05294,340.3486963,0.001,0.6510512
2.051556651,10.21544819,8.871517131,0.924558619,10.20304382,8.079118088,-2.436803467,1.32E-06,2.436803467,3.141592111,5.039671322,8.026041393,0.372075543,-2.756281623,9.787123318,0.281681867,0,-0.794458304,-2.32E-07,1.055064555,0.065390565,0.081351137,2.46E-04,0.384257909,0.546787374,-2.132932615,0.027553554,601807.5329,14.24134048,0.126231119,0.39634491,0.514364638,0.227761456,0.048484758,0.120098696,1.798616118,-2.862130342,-3.64E-04,0,0,0,0,-0.974028963,0.0762,45.60367312,0.959018008,3.141591832,2,14.93359959,1012.051899,340.3486613,0.001,0.6513608
2.052556651,10.22432017,8.872438452,0.91758768,10.20781355,8.086802996,-2.441847153,1.33E-06,2.441847153,3.141592111,5.047701803,8.034576252,0.372075543,-2.756281624,9.787123291,0.281698692,0,-0.795116402,-1.62E-07,1.055047354,0.065373364,0.081343035,2.46E-04,0.384263017,0.54677419,-2.132692549,0.027563774,602030.2854,14.24070519,0.126319532,0.396327364,0.514343812,0.227743837,0.048484758,0.120098769,1.798792948,-2.860974208,-3.10E-04,0,0,0,0,-0.974920174,0.0762,45.60367312,0.958223221,3.141591832,2,14.93354192,1012.050859,340.3486264,0.001,0.651673
2.053556651,10.23319306,8.873352795,0.910604181,10.21258562,8.094495723,-2.446898874,1.33E-06,2.446898874,3.14159211,5.055740821,8.043112646,0.372075543,-2.756281625,9.787123264,0.28171565,0,-0.795774842,-1.51E-07,1.055030153,0.065356163,0.081335108,2.46E-04,0.384268166,0.54676122,-2.132454781,0.027573999,602253.1567,14.24006989,0.126408025,0.396309818,0.514322997,0.227726218,0.048484758,0.120098842,1.798971185,-2.860301278,4.72E-04,0,0,0,0,-0.975811584,0.0762,45.60367312,0.957427775,3.141591832,2,14.93348425,1012.049818,340.3485915,0.001,0.6519999
